

=== Predictions on test data ===

inst#     actual  predicted error prediction
866      2:ham      2:ham       0.99
867     1:spam     1:spam       0.923
868      2:ham      2:ham       0.857
869     1:spam     1:spam       0.923
870     1:spam     1:spam       0.923
871      2:ham      2:ham       0.987
872     1:spam     1:spam       0.923
873     1:spam     1:spam       0.923
874      2:ham      2:ham       0.915
875      2:ham      2:ham       0.915
876     1:spam     1:spam       0.923
877     1:spam     1:spam       0.923
878      2:ham      2:ham       0.987
879     1:spam     1:spam       0.923
880      2:ham      2:ham       0.998
881     1:spam     1:spam       0.923
882     1:spam     1:spam       0.923
883     1:spam     1:spam       0.923
884     1:spam     1:spam       0.568
885     1:spam     1:spam       0.923
886     1:spam     1:spam       0.923
887     1:spam      2:ham   +   0.991
888     1:spam     1:spam       0.709
889     1:spam     1:spam       0.568
890     1:spam     1:spam       0.923
891     1:spam     1:spam       0.923
892      2:ham      2:ham       0.99
893      2:ham      2:ham       0.973
894     1:spam     1:spam       0.923
895     1:spam     1:spam       0.923
896      2:ham      2:ham       0.857
897     1:spam     1:spam       0.923
898      2:ham      2:ham       0.99
899      2:ham      2:ham       0.99
900     1:spam     1:spam       0.923
901     1:spam     1:spam       0.923
902      2:ham      2:ham       0.828
903     1:spam     1:spam       0.923
904      2:ham      2:ham       0.897
905      2:ham      2:ham       0.991
906     1:spam     1:spam       0.923
907      2:ham      2:ham       0.799
908      2:ham     1:spam   +   0.573
909     1:spam     1:spam       0.923
910     1:spam     1:spam       0.923
911     1:spam     1:spam       0.923
912     1:spam     1:spam       0.923
913     1:spam     1:spam       0.923
914     1:spam     1:spam       0.923
915     1:spam     1:spam       0.923
916     1:spam     1:spam       0.923
917      2:ham      2:ham       0.898
918     1:spam     1:spam       0.923
919     1:spam     1:spam       0.923
920     1:spam     1:spam       0.923
921     1:spam     1:spam       0.923
922     1:spam     1:spam       0.923
923     1:spam     1:spam       0.923
924     1:spam     1:spam       0.923
925      2:ham      2:ham       0.915
926      2:ham      2:ham       0.994
927     1:spam     1:spam       0.923
928     1:spam     1:spam       0.923
929     1:spam     1:spam       0.923
930     1:spam     1:spam       0.923
931     1:spam     1:spam       0.923
932     1:spam     1:spam       0.923
933      2:ham      2:ham       0.871
934     1:spam     1:spam       0.923
935      2:ham     1:spam   +   0.923
936      2:ham      2:ham       0.977
937     1:spam     1:spam       0.923
938     1:spam     1:spam       0.923
939      2:ham     1:spam   +   0.709
940      2:ham      2:ham       0.994
941      2:ham      2:ham       0.994
942      2:ham      2:ham       0.99
943     1:spam     1:spam       0.923
944     1:spam     1:spam       0.923
945      2:ham      2:ham       0.99
946      2:ham      2:ham       0.897
947      2:ham      2:ham       0.998
948      2:ham      2:ham       0.799
949     1:spam     1:spam       0.923
950      2:ham      2:ham       0.828
951      2:ham      2:ham       0.99
952     1:spam     1:spam       0.923
953     1:spam     1:spam       0.923
954     1:spam     1:spam       0.923
955     1:spam     1:spam       0.923
956      2:ham      2:ham       0.915
957      2:ham      2:ham       0.799
958      2:ham      2:ham       0.828
959      2:ham      2:ham       0.915
960     1:spam     1:spam       0.923
961     1:spam     1:spam       0.923
962      2:ham     1:spam   +   0.923
963     1:spam     1:spam       0.923
964     1:spam     1:spam       0.923
965      2:ham      2:ham       0.897
966     1:spam     1:spam       0.923
967     1:spam     1:spam       0.923
968      2:ham     1:spam   +   0.923
969      2:ham     1:spam   +   0.923
970     1:spam     1:spam       0.923
971     1:spam     1:spam       0.923
972      2:ham     1:spam   +   0.923
973     1:spam     1:spam       0.923
974      2:ham      2:ham       0.915
975      2:ham      2:ham       0.975
976     1:spam     1:spam       0.923
977     1:spam     1:spam       0.923
978     1:spam     1:spam       0.923
979     1:spam     1:spam       0.923
980     1:spam     1:spam       0.923
981     1:spam     1:spam       0.923
982     1:spam     1:spam       0.923
983     1:spam     1:spam       0.709
984     1:spam     1:spam       0.923
985     1:spam     1:spam       0.923
986      2:ham      2:ham       0.99
987      2:ham      2:ham       0.99
988     1:spam     1:spam       0.923
989     1:spam     1:spam       0.923
990     1:spam     1:spam       0.923
991     1:spam     1:spam       0.923
992     1:spam     1:spam       0.923
993     1:spam     1:spam       0.923
994     1:spam     1:spam       0.923
995     1:spam     1:spam       0.923
996      2:ham      2:ham       0.986
997      2:ham     1:spam   +   0.923
998      2:ham      2:ham       0.995
999      2:ham     1:spam   +   0.568
1000     1:spam     1:spam       0.923
1001     1:spam     1:spam       0.923
1002      2:ham      2:ham       0.828
1003     1:spam     1:spam       0.923
1004      2:ham      2:ham       0.986
1005      2:ham     1:spam   +   0.649
1006     1:spam     1:spam       0.923
1007      2:ham      2:ham       0.986
1008     1:spam     1:spam       0.923
1009     1:spam     1:spam       0.923
1010     1:spam     1:spam       0.923
1011      2:ham     1:spam   +   0.649
1012      2:ham      2:ham       0.998
1013     1:spam     1:spam       0.923
1014     1:spam     1:spam       0.923
1015     1:spam     1:spam       0.923
1016      2:ham      2:ham       0.995
1017      2:ham      2:ham       0.945
1018      2:ham     1:spam   +   0.568
1019     1:spam     1:spam       0.923
1020     1:spam     1:spam       0.923
1021      2:ham      2:ham       0.99
1022      2:ham      2:ham       0.897
1023      2:ham      2:ham       0.986
1024      2:ham      2:ham       0.999
1025     1:spam     1:spam       0.923
1026      2:ham     1:spam   +   0.552
1027     1:spam     1:spam       0.923
1028      2:ham      2:ham       0.99
1029     1:spam     1:spam       0.923
1030      2:ham      2:ham       0.642
1031      2:ham      2:ham       0.99
1032      2:ham      2:ham       0.945
1033     1:spam     1:spam       0.923
1034      2:ham      2:ham       0.726
1035      2:ham      2:ham       0.942
1036      2:ham      2:ham       0.642
1037      2:ham      2:ham       0.986
1038      2:ham      2:ham       0.99
1039     1:spam     1:spam       0.923
1040      2:ham      2:ham       0.962
1041     1:spam     1:spam       0.923
1042     1:spam     1:spam       0.923
1043     1:spam     1:spam       0.923
1044     1:spam     1:spam       0.923
1045      2:ham      2:ham       0.989
1046      2:ham      2:ham       0.915
1047     1:spam     1:spam       0.923
1048     1:spam     1:spam       0.923
1049     1:spam     1:spam       0.923
1050      2:ham     1:spam   +   0.568
1051      2:ham      2:ham       0.975
1052      2:ham      2:ham       0.975
1053      2:ham      2:ham       0.975
1054     1:spam     1:spam       0.923
1055     1:spam     1:spam       0.923
1056      2:ham      2:ham       0.975
1057     1:spam     1:spam       0.923
1058     1:spam     1:spam       0.923
1059     1:spam     1:spam       0.923
1060     1:spam     1:spam       0.923
1061     1:spam     1:spam       0.923
1062     1:spam     1:spam       0.923
1063     1:spam     1:spam       0.923
1064     1:spam     1:spam       0.923
1065     1:spam     1:spam       0.923
1066     1:spam     1:spam       0.923
1067     1:spam     1:spam       0.923
1068     1:spam     1:spam       0.923
1069      2:ham     1:spam   +   0.923
1070     1:spam     1:spam       0.923
1071     1:spam     1:spam       0.923
1072     1:spam     1:spam       0.923
1073      2:ham      2:ham       0.915
1074     1:spam     1:spam       0.923
1075     1:spam     1:spam       0.923
1076     1:spam     1:spam       0.923
1077     1:spam     1:spam       0.923
1078     1:spam     1:spam       0.923
1079      2:ham     1:spam   +   0.923
1080     1:spam     1:spam       0.923
1081     1:spam     1:spam       0.923
1082     1:spam     1:spam       0.923
1083     1:spam     1:spam       0.923
1084     1:spam     1:spam       0.923
1085      2:ham      2:ham       0.945
1086     1:spam     1:spam       0.923
1087     1:spam     1:spam       0.923
1088     1:spam     1:spam       0.923
1089     1:spam     1:spam       0.923
1090      2:ham      2:ham       0.897
1091     1:spam     1:spam       0.923
1092      2:ham     1:spam   +   0.568
1093      2:ham     1:spam   +   0.568
1094     1:spam     1:spam       0.923
1095     1:spam     1:spam       0.923
1096     1:spam     1:spam       0.923
1097      2:ham     1:spam   +   0.573
1098      2:ham      2:ham       0.915
1099      2:ham      2:ham       0.994
1100      2:ham      2:ham       0.999
1101     1:spam     1:spam       0.923
1102      2:ham      2:ham       1
1103      2:ham      2:ham       0.998
1104     1:spam     1:spam       0.923
1105     1:spam     1:spam       0.923
1106     1:spam     1:spam       0.923
1107     1:spam     1:spam       0.923
1108     1:spam     1:spam       0.923
1109     1:spam     1:spam       0.923
1110     1:spam     1:spam       0.923
1111     1:spam     1:spam       0.923
1112     1:spam     1:spam       0.923
1113      2:ham      2:ham       0.99
1114     1:spam     1:spam       0.649
1115     1:spam     1:spam       0.923
1116     1:spam     1:spam       0.923
1117      2:ham      2:ham       0.99
1118     1:spam     1:spam       0.552
1119     1:spam     1:spam       0.923
1120      2:ham      2:ham       0.915
1121     1:spam     1:spam       0.923
1122     1:spam     1:spam       0.923
1123      2:ham      2:ham       0.999
1124     1:spam     1:spam       0.923
1125      2:ham      2:ham       0.998
1126     1:spam     1:spam       0.923
1127     1:spam     1:spam       0.923
1128     1:spam     1:spam       0.923
1129      2:ham      2:ham       0.999
1130     1:spam     1:spam       0.923
1131     1:spam     1:spam       0.923
1132     1:spam     1:spam       0.923
1133     1:spam     1:spam       0.923
1134     1:spam     1:spam       0.923
1135     1:spam      2:ham   +   0.642
1136     1:spam      2:ham   +   0.642
1137     1:spam     1:spam       0.923
1138     1:spam     1:spam       0.923
1139     1:spam     1:spam       0.923
1140     1:spam     1:spam       0.923
1141     1:spam     1:spam       0.923
1142      2:ham      2:ham       0.999
1143     1:spam     1:spam       0.923
1144      2:ham      2:ham       0.808
1145      2:ham      2:ham       0.915
1146      2:ham      2:ham       0.998
1147     1:spam     1:spam       0.923
1148     1:spam     1:spam       0.923
1149      2:ham     1:spam   +   0.923
1150     1:spam     1:spam       0.923
1151     1:spam     1:spam       0.923
1152      2:ham      2:ham       0.857
1153     1:spam      2:ham   +   0.642
1154     1:spam      2:ham   +   0.642
1155     1:spam     1:spam       0.923
1156     1:spam     1:spam       0.923
1157     1:spam     1:spam       0.923
1158     1:spam     1:spam       0.923
1159     1:spam     1:spam       0.923
1160     1:spam     1:spam       0.923
1161      2:ham      2:ham       0.995
1162     1:spam     1:spam       0.923
1163      2:ham      2:ham       1
1164     1:spam     1:spam       0.923
1165     1:spam     1:spam       0.923
1166     1:spam     1:spam       0.709
1167      2:ham      2:ham       0.801
1168     1:spam     1:spam       0.923
1169     1:spam     1:spam       0.923
1170     1:spam     1:spam       0.923
1171     1:spam     1:spam       0.923
1172      2:ham      2:ham       0.808
1173     1:spam     1:spam       0.923
1174      2:ham      2:ham       0.99
1175      2:ham      2:ham       0.995
1176     1:spam     1:spam       0.923
1177     1:spam     1:spam       0.923
1178     1:spam     1:spam       0.923
1179     1:spam     1:spam       0.552
1180     1:spam     1:spam       0.923
1181     1:spam     1:spam       0.923
1182     1:spam     1:spam       0.923
1183     1:spam     1:spam       0.923
1184     1:spam     1:spam       0.923
