Using LogiBoost.


=== Predictions on test data ===

inst#     actual  predicted error prediction
866      2:ham      2:ham       0.989
867     1:spam     1:spam       0.926
868      2:ham      2:ham       0.824
869     1:spam     1:spam       0.926
870     1:spam     1:spam       0.926
871      2:ham      2:ham       0.988
872     1:spam     1:spam       0.926
873     1:spam     1:spam       0.926
874      2:ham      2:ham       0.911
875      2:ham      2:ham       0.911
876     1:spam     1:spam       0.926
877     1:spam     1:spam       0.926
878      2:ham      2:ham       0.988
879     1:spam     1:spam       0.926
880      2:ham      2:ham       0.998
881     1:spam     1:spam       0.926
882     1:spam     1:spam       0.926
883     1:spam     1:spam       0.926
884     1:spam     1:spam       0.58
885     1:spam     1:spam       0.926
886     1:spam     1:spam       0.926
887     1:spam      2:ham   +   0.998
888     1:spam     1:spam       0.926
889     1:spam     1:spam       0.58
890     1:spam     1:spam       0.926
891     1:spam     1:spam       0.926
892      2:ham      2:ham       0.989
893      2:ham      2:ham       0.875
894     1:spam     1:spam       0.926
895     1:spam     1:spam       0.926
896      2:ham      2:ham       0.824
897     1:spam     1:spam       0.926
898      2:ham      2:ham       0.997
899      2:ham      2:ham       0.989
900     1:spam     1:spam       0.926
901     1:spam     1:spam       0.926
902      2:ham      2:ham       0.818
903     1:spam     1:spam       0.926
904      2:ham      2:ham       0.899
905      2:ham      2:ham       0.998
906     1:spam     1:spam       0.926
907      2:ham      2:ham       0.768
908      2:ham     1:spam   +   0.591
909     1:spam     1:spam       0.926
910     1:spam     1:spam       0.926
911     1:spam     1:spam       0.926
912     1:spam     1:spam       0.926
913     1:spam     1:spam       0.926
914     1:spam     1:spam       0.926
915     1:spam     1:spam       0.926
916     1:spam     1:spam       0.926
917      2:ham      2:ham       0.88
918     1:spam     1:spam       0.926
919     1:spam     1:spam       0.926
920     1:spam     1:spam       0.926
921     1:spam     1:spam       0.926
922     1:spam     1:spam       0.926
923     1:spam     1:spam       0.926
924     1:spam     1:spam       0.926
925      2:ham      2:ham       0.911
926      2:ham      2:ham       0.993
927     1:spam     1:spam       0.926
928     1:spam     1:spam       0.926
929     1:spam     1:spam       0.926
930     1:spam     1:spam       0.926
931     1:spam     1:spam       0.926
932     1:spam     1:spam       0.926
933      2:ham      2:ham       0.862
934     1:spam     1:spam       0.926
935      2:ham     1:spam   +   0.926
936      2:ham      2:ham       0.976
937     1:spam     1:spam       0.926
938     1:spam     1:spam       0.926
939      2:ham     1:spam   +   0.745
940      2:ham      2:ham       0.998
941      2:ham      2:ham       0.993
942      2:ham      2:ham       0.989
943     1:spam     1:spam       0.926
944     1:spam     1:spam       0.926
945      2:ham      2:ham       0.989
946      2:ham      2:ham       0.899
947      2:ham      2:ham       0.998
948      2:ham      2:ham       0.768
949     1:spam     1:spam       0.926
950      2:ham      2:ham       0.818
951      2:ham      2:ham       0.989
952     1:spam     1:spam       0.926
953     1:spam     1:spam       0.926
954     1:spam     1:spam       0.926
955     1:spam     1:spam       0.926
956      2:ham      2:ham       0.911
957      2:ham      2:ham       0.824
958      2:ham      2:ham       0.818
959      2:ham      2:ham       0.911
960     1:spam     1:spam       0.926
961     1:spam     1:spam       0.926
962      2:ham     1:spam   +   0.926
963     1:spam     1:spam       0.926
964     1:spam     1:spam       0.926
965      2:ham      2:ham       0.899
966     1:spam     1:spam       0.926
967     1:spam     1:spam       0.926
968      2:ham      2:ham       0.818
969      2:ham      2:ham       0.818
970     1:spam     1:spam       0.926
971     1:spam     1:spam       0.926
972      2:ham      2:ham       0.818
973     1:spam     1:spam       0.926
974      2:ham      2:ham       0.911
975      2:ham      2:ham       0.968
976     1:spam     1:spam       0.926
977     1:spam     1:spam       0.926
978     1:spam     1:spam       0.926
979     1:spam     1:spam       0.926
980     1:spam     1:spam       0.926
981     1:spam     1:spam       0.926
982     1:spam     1:spam       0.926
983     1:spam     1:spam       0.926
984     1:spam     1:spam       0.926
985     1:spam     1:spam       0.926
986      2:ham      2:ham       0.989
987      2:ham      2:ham       0.989
988     1:spam     1:spam       0.926
989     1:spam     1:spam       0.926
990     1:spam     1:spam       0.926
991     1:spam     1:spam       0.926
992     1:spam     1:spam       0.926
993     1:spam     1:spam       0.926
994     1:spam     1:spam       0.926
995     1:spam     1:spam       0.926
996      2:ham      2:ham       0.996
997      2:ham     1:spam   +   0.926
998      2:ham      2:ham       0.956
999      2:ham     1:spam   +   0.58
1000     1:spam     1:spam       0.926
1001     1:spam     1:spam       0.926
1002      2:ham      2:ham       0.818
1003     1:spam     1:spam       0.926
1004      2:ham      2:ham       0.996
1005      2:ham      2:ham       0.691
1006     1:spam     1:spam       0.926
1007      2:ham      2:ham       0.996
1008     1:spam     1:spam       0.926
1009     1:spam     1:spam       0.926
1010     1:spam     1:spam       0.926
1011      2:ham      2:ham       0.691
1012      2:ham      2:ham       1
1013     1:spam     1:spam       0.926
1014     1:spam     1:spam       0.926
1015     1:spam     1:spam       0.926
1016      2:ham      2:ham       0.968
1017      2:ham      2:ham       0.943
1018      2:ham     1:spam   +   0.58
1019     1:spam     1:spam       0.926
1020     1:spam     1:spam       0.926
1021      2:ham      2:ham       0.989
1022      2:ham      2:ham       0.899
1023      2:ham      2:ham       0.996
1024      2:ham      2:ham       0.999
1025     1:spam     1:spam       0.926
1026      2:ham      2:ham       0.768
1027     1:spam     1:spam       0.926
1028      2:ham      2:ham       0.989
1029     1:spam     1:spam       0.926
1030      2:ham      2:ham       0.631
1031      2:ham      2:ham       0.989
1032      2:ham      2:ham       0.943
1033     1:spam     1:spam       0.926
1034      2:ham      2:ham       0.691
1035      2:ham      2:ham       0.939
1036      2:ham      2:ham       0.631
1037      2:ham      2:ham       0.996
1038      2:ham      2:ham       0.989
1039     1:spam     1:spam       0.926
1040      2:ham      2:ham       0.834
1041     1:spam     1:spam       0.926
1042     1:spam     1:spam       0.926
1043     1:spam     1:spam       0.926
1044     1:spam     1:spam       0.926
1045      2:ham      2:ham       0.989
1046      2:ham      2:ham       0.911
1047     1:spam     1:spam       0.926
1048     1:spam     1:spam       0.926
1049     1:spam     1:spam       0.926
1050      2:ham     1:spam   +   0.58
1051      2:ham      2:ham       0.968
1052      2:ham      2:ham       0.968
1053      2:ham      2:ham       0.968
1054     1:spam     1:spam       0.926
1055     1:spam     1:spam       0.926
1056      2:ham      2:ham       0.968
1057     1:spam     1:spam       0.926
1058     1:spam     1:spam       0.926
1059     1:spam     1:spam       0.926
1060     1:spam     1:spam       0.926
1061     1:spam     1:spam       0.926
1062     1:spam     1:spam       0.926
1063     1:spam     1:spam       0.926
1064     1:spam     1:spam       0.926
1065     1:spam     1:spam       0.926
1066     1:spam     1:spam       0.926
1067     1:spam     1:spam       0.926
1068     1:spam     1:spam       0.926
1069      2:ham     1:spam   +   0.591
1070     1:spam     1:spam       0.926
1071     1:spam     1:spam       0.926
1072     1:spam     1:spam       0.926
1073      2:ham      2:ham       0.911
1074     1:spam     1:spam       0.926
1075     1:spam     1:spam       0.926
1076     1:spam     1:spam       0.926
1077     1:spam     1:spam       0.926
1078     1:spam     1:spam       0.926
1079      2:ham     1:spam   +   0.591
1080     1:spam     1:spam       0.926
1081     1:spam     1:spam       0.926
1082     1:spam     1:spam       0.926
1083     1:spam     1:spam       0.926
1084     1:spam     1:spam       0.926
1085      2:ham      2:ham       0.943
1086     1:spam     1:spam       0.926
1087     1:spam     1:spam       0.926
1088     1:spam     1:spam       0.926
1089     1:spam     1:spam       0.926
1090      2:ham      2:ham       0.899
1091     1:spam     1:spam       0.926
1092      2:ham     1:spam   +   0.58
1093      2:ham     1:spam   +   0.58
1094     1:spam     1:spam       0.926
1095     1:spam     1:spam       0.926
1096     1:spam     1:spam       0.926
1097      2:ham     1:spam   +   0.591
1098      2:ham      2:ham       0.911
1099      2:ham      2:ham       0.993
1100      2:ham      2:ham       0.999
1101     1:spam     1:spam       0.926
1102      2:ham      2:ham       1
1103      2:ham      2:ham       1
1104     1:spam     1:spam       0.926
1105     1:spam     1:spam       0.926
1106     1:spam     1:spam       0.926
1107     1:spam     1:spam       0.926
1108     1:spam     1:spam       0.926
1109     1:spam     1:spam       0.926
1110     1:spam     1:spam       0.926
1111     1:spam     1:spam       0.926
1112     1:spam     1:spam       0.926
1113      2:ham      2:ham       0.989
1114     1:spam     1:spam       0.658
1115     1:spam     1:spam       0.926
1116     1:spam     1:spam       0.926
1117      2:ham      2:ham       0.989
1118     1:spam      2:ham   +   0.768
1119     1:spam     1:spam       0.926
1120      2:ham      2:ham       0.911
1121     1:spam     1:spam       0.926
1122     1:spam     1:spam       0.926
1123      2:ham      2:ham       0.999
1124     1:spam     1:spam       0.926
1125      2:ham      2:ham       0.998
1126     1:spam     1:spam       0.926
1127     1:spam     1:spam       0.926
1128     1:spam     1:spam       0.926
1129      2:ham      2:ham       0.999
1130     1:spam     1:spam       0.926
1131     1:spam     1:spam       0.926
1132     1:spam     1:spam       0.926
1133     1:spam     1:spam       0.926
1134     1:spam     1:spam       0.926
1135     1:spam      2:ham   +   0.631
1136     1:spam      2:ham   +   0.631
1137     1:spam     1:spam       0.926
1138     1:spam     1:spam       0.926
1139     1:spam     1:spam       0.926
1140     1:spam     1:spam       0.926
1141     1:spam     1:spam       0.926
1142      2:ham      2:ham       0.999
1143     1:spam     1:spam       0.926
1144      2:ham      2:ham       0.815
1145      2:ham      2:ham       0.911
1146      2:ham      2:ham       0.998
1147     1:spam     1:spam       0.926
1148     1:spam     1:spam       0.926
1149      2:ham     1:spam   +   0.926
1150     1:spam     1:spam       0.926
1151     1:spam     1:spam       0.926
1152      2:ham      2:ham       0.824
1153     1:spam      2:ham   +   0.631
1154     1:spam      2:ham   +   0.631
1155     1:spam     1:spam       0.926
1156     1:spam     1:spam       0.926
1157     1:spam     1:spam       0.926
1158     1:spam     1:spam       0.926
1159     1:spam     1:spam       0.926
1160     1:spam     1:spam       0.926
1161      2:ham      2:ham       0.968
1162     1:spam     1:spam       0.926
1163      2:ham      2:ham       1
1164     1:spam     1:spam       0.926
1165     1:spam     1:spam       0.926
1166     1:spam     1:spam       0.745
1167      2:ham      2:ham       0.759
1168     1:spam     1:spam       0.926
1169     1:spam     1:spam       0.926
1170     1:spam     1:spam       0.926
1171     1:spam     1:spam       0.926
1172      2:ham      2:ham       0.815
1173     1:spam     1:spam       0.926
1174      2:ham      2:ham       0.989
1175      2:ham      2:ham       0.968
1176     1:spam     1:spam       0.926
1177     1:spam     1:spam       0.926
1178     1:spam     1:spam       0.926
1179     1:spam      2:ham   +   0.953
1180     1:spam     1:spam       0.926
1181     1:spam     1:spam       0.926
1182     1:spam     1:spam       0.926
1183     1:spam     1:spam       0.926
